user_id,item_id,behavior_type,user_geohash,item_category,time
124926433,115720512,1,,4296,2014-12-05 11
116101597,109702521,1,,10271,2014-11-25 17
117659143,129130743,1,,10781,2014-12-02 01
123237592,54337317,1,94n2kqo,5027,2014-11-26 14
129894791,357746680,1,,2953,2014-12-13 06
116746209,364127772,1,,11824,2014-11-24 21
135157689,121215314,1,,13230,2014-12-17 01
124793990,297733880,1,,874,2014-12-07 00
105397406,345854072,1,,11895,2014-12-03 15
124926433,115720512,1,,4296,2014-12-16 20
116101597,20306846,1,,3330,2014-12-04 16
117659143,357759116,1,,11279,2014-11-21 00
123237592,99824275,1,94n2k0c,5399,2014-11-25 07
129894791,50986141,1,955m3nc,5027,2014-12-14 22
116746209,179221999,1,,13230,2014-11-27 23
135157689,5222927,1,,5232,2014-12-07 00
124793990,252038029,1,,11376,2014-12-09 10
105397406,52774925,1,,12569,2014-12-09 00
124926433,384923462,1,,13326,2014-12-04 01
116101597,20306846,1,,3330,2014-12-04 16
117659143,362109693,1,96knge7,10781,2014-12-08 23
123237592,157989732,1,94n2k0t,231,2014-11-22 19
129894791,234627740,1,955m3n3,10939,2014-11-27 20
116746209,67657156,1,,13853,2014-12-17 19
135157689,249162412,1,,5232,2014-11-25 00
124793990,252038029,2,,11376,2014-12-09 10
105397406,288467163,1,,10975,2014-12-08 02
124926433,384923462,1,,13326,2014-12-04 01
116101597,183014678,2,,3783,2014-12-02 02
117659143,77399598,1,,11279,2014-11-19 01
123237592,157989732,1,94n2k05,231,2014-11-22 17
129894791,18089112,1,95qti0s,5894,2014-11-29 21
116746209,186479572,1,,13230,2014-11-24 21
135157689,316071423,1,,13230,2014-12-16 00
124793990,389606061,1,95f6usd,4396,2014-12-09 10
105397406,288467163,1,,10975,2014-12-08 02
124926433,78763039,3,,4296,2014-12-02 00
116101597,168247735,1,,13338,2014-11-26 17
117659143,148091979,1,,11279,2014-11-19 01
123237592,157989732,1,94n2ks3,231,2014-11-24 19
129894791,355852157,1,,5027,2014-12-13 06
116746209,108210264,1,,10520,2014-11-21 15
135157689,57705179,1,,3783,2014-12-10 21
124793990,389606061,1,95f6utv,4396,2014-12-09 10
105397406,56429170,1,,10975,2014-12-08 02
124926433,384923462,3,,13326,2014-12-04 01
116101597,96506372,1,,5894,2014-12-07 17
117659143,69762593,1,,11279,2014-11-22 11
12428085,80381711,1,,5894,2014-12-09 16
129894791,33970666,1,955m3e9,13823,2014-12-14 22
116746209,320851370,1,,9605,2014-12-17 19
135157689,18742120,1,,13230,2014-12-16 02
124793990,273317044,1,95f6u0j,4396,2014-12-09 10
105397406,57588060,1,,3798,2014-12-02 20
124926433,248440624,1,,4583,2014-11-22 01
116101597,327585644,1,,3502,2014-11-23 18
117659143,339177727,1,96kngdq,10356,2014-11-20 21
12428085,235241500,1,,2825,2014-12-10 21
129894791,48337990,1,95qtiqd,12221,2014-12-14 12
116746209,376542192,1,,6054,2014-11-23 08
135157689,251758010,1,,3783,2014-12-10 21
124793990,1086794,1,,1863,2014-12-18 21
105397406,75354666,1,,10975,2014-12-08 02
124926433,185244386,1,96231kp,13326,2014-12-15 18
116101597,251889182,2,,4269,2014-11-18 20
117659143,69762593,1,,11279,2014-11-22 11
12428085,317164793,1,,8771,2014-11-18 13
129894791,355530178,1,955m3kb,13823,2014-12-14 22
116746209,355176994,1,,2513,2014-11-26 21
135157689,60555415,1,,13230,2014-11-20 00
124793990,370092715,1,95f6uuw,10734,2014-12-06 14
105397406,376633260,1,,10975,2014-12-04 00
124926433,38948847,1,,13326,2014-12-15 18
116101597,373307037,1,,3783,2014-12-02 02
117659143,95954414,1,,3475,2014-11-30 19
12428085,99553607,1,,3662,2014-11-24 10
129894791,10416424,1,,10939,2014-12-04 19
116746209,12654580,1,,10894,2014-12-15 20
135157689,381455386,2,,13230,2014-12-16 02
124793990,327634624,1,95f60ft,10930,2014-11-22 23
105397406,164528379,1,,7352,2014-11-22 11
124926433,163690775,1,,4296,2014-12-15 20
116101597,52741977,1,,5399,2014-11-18 18
117659143,157191726,3,,3475,2014-11-30 21
12428085,324296806,1,,2825,2014-12-09 16
129894791,324401276,1,95qtipf,5027,2014-12-13 18
116746209,366744209,1,96e5p7v,6054,2014-12-01 22
135157689,381455386,1,,13230,2014-12-16 10
124793990,141334585,1,,10930,2014-11-23 00
105397406,231948118,1,,11721,2014-12-04 11
124926433,153715502,3,,7140,2014-11-25 20
116101597,374333025,1,,13338,2014-11-26 17
117659143,36712441,1,,3475,2014-11-30 19
12428085,240075327,1,,4370,2014-12-10 21
129894791,242367032,1,,6000,2014-12-03 20
116746209,98192406,1,,10894,2014-11-24 21
135157689,161982397,1,,3783,2014-12-03 01
124793990,64699534,1,95f60fs,8675,2014-11-18 19
105397406,97895102,1,970uwnr,11721,2014-12-18 23
124926433,344500242,1,,4296,2014-12-05 11
116101597,124424143,1,,6344,2014-11-29 09
117659143,9411454,1,,3537,2014-12-01 02
12428085,182565058,1,,3662,2014-11-19 21
129894791,244495276,1,955m3hg,12221,2014-12-14 23
116746209,82044209,1,,2513,2014-11-26 17
135157689,250772686,1,,13230,2014-12-16 02
124793990,262274046,1,95f6usf,10930,2014-11-19 23
109410073,311809034,1,,4676,2014-12-06 19
124926433,154637931,3,,4296,2014-12-02 01
116101597,330361638,1,,13338,2014-11-26 17
117659143,280458787,3,,3537,2014-12-01 03
12428085,317164793,1,,8771,2014-11-18 13
129894791,186410264,1,95qti14,12221,2014-12-13 16
116746209,80807531,1,,13230,2014-11-24 21
135157689,57135821,1,,13230,2014-12-17 00
129177653,186429526,1,94j6thr,14047,2014-12-18 21
109410073,233158519,1,,6026,2014-12-14 16
124926433,154637931,1,,4296,2014-12-02 01
116101597,112103344,1,,13338,2014-12-09 18
117659143,45559972,1,96kngeb,3381,2014-12-18 20
12428085,321356453,1,,3662,2014-11-20 20
129894791,334670474,1,955m3lm,13823,2014-12-14 22
116746209,82044209,1,,2513,2014-11-26 17
135157689,291315376,1,,13230,2014-11-23 01
129177653,86246641,1,,5558,2014-11-21 21
109410073,259882007,1,,9412,2014-12-16 19
124926433,164693282,3,,7140,2014-11-25 16
116101597,204547022,1,,3783,2014-12-02 02
117659143,281113165,1,,3381,2014-12-03 23
12428085,99553607,1,,3662,2014-11-23 18
129894791,321540601,1,95qti6o,293,2014-12-13 19
116746209,12654580,1,,10894,2014-12-15 20
135157689,123635605,1,,2513,2014-12-07 23
129177653,62802476,1,,11327,2014-11-21 22
109410073,305674535,1,mtj0vuk,118,2014-12-02 11
124926433,383487259,1,,7140,2014-11-24 15
116101597,16411303,1,,5894,2014-12-06 00
117659143,177013763,1,,3475,2014-11-30 20
12428085,69000346,1,,6344,2014-12-08 20
129894791,316659800,1,95qtipb,9450,2014-12-13 13
116746209,229498309,1,,5503,2014-11-30 17
135157689,388974243,1,,3783,2014-12-10 22
129177653,156556561,1,,6000,2014-12-05 12
109410073,68398264,1,mtj0vtf,2681,2014-12-02 08
124926433,139190560,1,,7140,2014-11-29 11
116101597,155665010,1,,13338,2014-11-25 20
117659143,157191726,1,,3475,2014-11-30 21
12428085,395552436,1,,6513,2014-12-11 21
129894791,68217563,1,,2953,2014-12-18 06
116746209,51650057,1,,2513,2014-11-26 17
135157689,59210799,2,,2513,2014-12-07 23
129177653,94686530,1,,13415,2014-11-21 21
109410073,307440510,1,,9559,2014-12-14 18
124926433,324447930,1,,7140,2014-11-24 14
116101597,224360298,1,,939,2014-12-05 22
117659143,193768298,1,,3475,2014-11-30 20
12428085,99553607,1,,3662,2014-11-23 18
129894791,32522987,1,,5894,2014-12-17 22
116746209,355176994,1,,2513,2014-11-26 21
135157689,176941316,2,,2513,2014-12-07 23
129177653,156556561,1,,6000,2014-12-05 12
109410073,275909703,4,,4385,2014-11-20 19
124926433,324447930,3,,7140,2014-11-24 14
116101597,3543860,1,,3783,2014-12-02 02
117659143,363881205,1,,3475,2014-11-30 19
12428085,347740688,1,,3662,2014-11-19 21
129894791,198493395,1,955m3nt,4116,2014-12-10 22
116746209,358298757,1,,10894,2014-11-25 15
135157689,284327274,1,,2513,2014-12-07 23
129177653,120954289,1,,3628,2014-12-05 12
109410073,307440510,1,,9559,2014-12-14 18
124926433,153715502,3,,7140,2014-11-24 14
116101597,363051560,1,,6054,2014-12-01 10
117659143,291894747,1,,3382,2014-11-30 01
12428085,9977425,1,,3662,2014-11-20 20
129894791,117180893,1,,2953,2014-12-13 06
116746209,377837494,1,,10894,2014-12-07 11
135157689,340118599,1,,2513,2014-12-07 23
129177653,404358641,1,94j6t7d,9569,2014-12-18 21
109410073,216053128,1,mtj0vtv,3673,2014-12-02 11
124926433,14683937,1,,7140,2014-11-25 16
116101597,275591431,1,,6054,2014-11-29 22
117659143,291894747,1,,3382,2014-11-30 01
12428085,16773323,1,,4539,2014-11-30 21
129894791,306835492,1,95qti0q,12221,2014-12-13 16
116746209,311113664,1,,2513,2014-11-30 17
135157689,336863047,1,,3783,2014-12-03 01
133933227,170301264,1,,8291,2014-12-04 21
109410073,276455225,1,,9412,2014-12-16 19
124926433,153715502,1,,7140,2014-11-24 15
116101597,86235890,1,,3502,2014-12-01 16
117659143,193675275,1,96kngee,3382,2014-12-15 23
12428085,395164269,1,,6513,2014-12-10 21
129894791,272156351,1,95qtipb,9450,2014-12-13 13
116746209,110176991,1,,5653,2014-11-26 21
135157689,294938613,1,,2513,2014-12-08 20
133933227,398457703,1,,1863,2014-11-22 22
109410073,327908585,1,,3673,2014-12-02 14
124926433,15406576,1,,7849,2014-12-05 13
116101597,298735546,1,,13338,2014-11-25 19
117659143,226524860,1,96kngd4,13180,2014-11-23 20
12428085,48947129,1,,4539,2014-11-30 21
129894791,237867899,1,,2953,2014-12-13 06
116746209,196435711,1,,2513,2014-11-26 17
135157689,59712467,1,,3783,2014-12-10 21
133933227,273347557,1,,4264,2014-11-20 22
109410073,97334831,1,,9155,2014-12-04 13
124926433,253471922,1,,7140,2014-11-24 15
116101597,124424143,1,,6344,2014-11-29 09
117659143,155118985,1,,3475,2014-11-30 01
12428085,253929801,1,,3662,2014-11-20 20
129894791,161964899,1,955m3a3,4116,2014-12-10 22
116746209,390215158,1,,2513,2014-11-26 17
135157689,161035669,1,,1863,2014-12-17 00
133933227,364278946,1,,7467,2014-11-26 22
109410073,315878490,1,,5556,2014-11-19 17
124926433,253471922,1,,7140,2014-11-24 14
116101597,374335937,1,,5894,2014-12-06 00
117659143,161827767,1,,3382,2014-12-03 00
12428085,38249183,1,,3662,2014-11-19 21
129894791,384088182,1,955m3ka,5894,2014-12-14 22
116746209,355176994,1,,2513,2014-12-04 22
135157689,297167975,1,,1863,2014-12-18 02
133933227,95814484,1,,8291,2014-11-22 22
109410073,379770260,1,,8662,2014-12-02 21
124926433,234826676,1,,8052,2014-12-03 10
116101597,52674396,1,,6513,2014-11-21 13
117659143,161827767,1,,3382,2014-12-03 00
12428085,31354986,1,,6513,2014-12-10 21
129894791,121501772,1,955m3nc,9450,2014-12-10 22
116746209,18171878,2,,2513,2014-12-04 22
135157689,187393552,1,,1863,2014-12-11 00
133933227,77013973,1,,7928,2014-12-12 01
109410073,301556638,1,,9155,2014-12-04 13
124926433,133856440,1,,13696,2014-12-18 14
116101597,52674396,1,,6513,2014-11-18 20
117659143,226524860,1,96kngde,13180,2014-11-23 20
12428085,115610331,1,,12328,2014-11-21 22
129894791,366838998,1,,9450,2014-12-15 06
116746209,390215158,3,96k7bg9,2513,2014-11-26 10
135157689,26437868,1,,1863,2014-12-18 02
133933227,352097340,1,96pnsg9,5430,2014-12-14 20
109410073,217915360,1,,3783,2014-11-21 12
124926433,166422317,1,,4127,2014-12-11 23
116101597,323642490,1,,13338,2014-11-25 20
117659143,355096129,1,,3382,2014-11-30 22
12428085,358449693,1,,3662,2014-11-19 21
129894791,260077171,1,,4116,2014-12-03 22
116746209,18171878,1,,2513,2014-12-04 22
135157689,388974243,4,,3783,2014-12-10 22
133933227,192797857,1,,7619,2014-12-12 01
109410073,108910556,1,mtj0344,9423,2014-12-02 07
124926433,166422317,1,,4127,2014-12-04 01
116101597,124424143,1,,6344,2014-11-29 09
117659143,223580874,1,,3181,2014-12-03 20
12428085,143134368,1,,3662,2014-11-20 20
129894791,93688803,1,,5894,2014-11-20 20
116746209,366744209,1,,6054,2014-11-27 19
135157689,282632835,1,,5689,2014-12-02 01
133933227,246881241,1,,5430,2014-11-27 15
109410073,30280235,1,,4190,2014-12-06 19
124926433,302453252,1,,3947,2014-12-18 13
116101597,193992614,1,,3783,2014-12-05 23
117659143,94808502,1,,3475,2014-11-30 19
12428085,358449693,1,,3662,2014-11-19 21
129894791,274447308,1,955m3kj,9450,2014-12-10 22
116746209,183382591,1,,9559,2014-12-17 19
135157689,228409487,1,,3783,2014-12-14 18
133933227,178247605,1,96pnsel,5430,2014-12-10 13
109410073,292791941,1,,4869,2014-12-04 13
124926433,28558846,3,,6209,2014-12-04 15
116101597,233791759,1,,13338,2014-11-25 19
117659143,22487212,1,,8126,2014-11-18 11
12428085,292295,1,,3662,2014-11-19 21
129894791,111653263,1,95qtiqb,1722,2014-12-14 15
116746209,280788584,4,,11654,2014-12-04 11
135157689,360134741,1,,6054,2014-12-18 02
133933227,243435756,1,96pnsac,3562,2014-12-08 20
109410073,207944989,1,,4869,2014-12-04 13
124926433,31252158,1,,8860,2014-11-22 23
116101597,263346838,1,,3502,2014-12-02 12
117659143,269678350,1,,8126,2014-11-19 01
12428085,226771641,1,,3509,2014-12-13 11
129894791,82194643,1,95qti0t,5894,2014-11-29 19
116746209,156526213,1,,9559,2014-11-23 10
135157689,176345411,1,,6054,2014-12-18 02
133933227,113062503,1,96pnsa2,14033,2014-12-10 22
109410073,196671433,1,,4869,2014-12-04 13
124926433,265482660,1,,6209,2014-12-02 11
116101597,346517043,1,,13338,2014-11-26 17
117659143,397367868,1,96knb2d,8126,2014-11-18 14
12428085,256681813,1,,3662,2014-11-19 21
129894791,111653263,1,95qtiqm,1722,2014-12-14 15
116746209,191552788,1,,5399,2014-11-30 16
135157689,88795773,1,,3783,2014-12-10 21
133933227,73422754,1,96pnsel,14033,2014-12-10 22
109410073,121648224,4,,6678,2014-12-02 21
124926433,28558846,1,,6209,2014-12-04 02
116101597,398774070,1,,3502,2014-12-02 02
117659143,397367868,1,,8126,2014-11-18 10
12428085,92720251,3,,9412,2014-12-14 17
129894791,69700267,1,95qtiqg,4116,2014-11-30 15
116746209,36649933,1,,2490,2014-12-12 19
135157689,176345411,2,,6054,2014-12-15 01
133933227,127163580,1,,5065,2014-11-26 22
109410073,272034755,1,,9829,2014-12-02 21
124926433,202940582,1,9623cpk,8561,2014-12-09 12
116101597,313427417,1,,6054,2014-11-29 21
117659143,361896685,1,,3475,2014-11-30 19
12428085,99553607,3,,3662,2014-11-20 20
129894791,315162150,1,955m3a2,13823,2014-12-14 22
116746209,36649933,1,,2490,2014-12-12 19
135157689,228409487,1,,3783,2014-12-11 00
133933227,177118059,1,,733,2014-11-24 23
109410073,1131796,1,,9829,2014-12-02 21
124926433,26075613,1,96231ks,8561,2014-12-09 18
116101597,367625172,1,,13338,2014-11-26 17
117659143,310083193,1,,8126,2014-11-18 10
12428085,362881542,1,,6344,2014-12-07 20
129894791,290041681,1,955m3a3,5894,2014-11-27 20
116746209,274633967,1,,5399,2014-11-30 16
135157689,88795773,1,,3783,2014-12-10 21
133933227,255254067,1,96pnsag,11178,2014-12-10 22
109410073,80533062,1,,9829,2014-12-02 21
124926433,133313851,1,,6209,2014-12-04 21
116101597,81619503,1,,6054,2014-11-30 23
117659143,173224450,1,,3475,2014-11-30 20
12428085,292959494,1,,10894,2014-12-12 02
129894791,358325356,1,,5894,2014-12-17 22
116746209,366744209,1,,6054,2014-11-28 09
135157689,228409487,1,,3783,2014-12-10 21
133933227,238029691,1,,7928,2014-12-12 01
109410073,208866931,1,,9829,2014-12-02 21
124926433,133313851,1,,6209,2014-12-04 16
116101597,347991736,1,,13338,2014-11-25 20
117659143,110399709,1,,3475,2014-11-30 19
12428085,92720251,1,,9412,2014-12-14 16
129894791,290041681,1,955m3a7,5894,2014-11-27 22
116746209,366744209,1,,6054,2014-11-30 16
135157689,88795773,3,,3783,2014-12-14 19
133933227,144929275,1,,4670,2014-12-12 01
109687773,249507899,1,mtj03r1,893,2014-11-25 12
126505815,287321497,1,97la7oq,9614,2014-12-18 16
116101597,195747883,1,,13338,2014-12-09 18
117659143,148454128,1,96kngeu,8126,2014-11-28 22
12428085,362881542,1,,6344,2014-12-11 22
129894791,290041681,1,955m3lj,5894,2014-11-27 20
116746209,399922129,1,,12488,2014-11-26 15
135157689,285293790,1,,3783,2014-12-03 01
133933227,245676002,1,,7549,2014-12-02 23
109687773,213664474,1,mtj03re,1863,2014-12-04 10
126505815,184826392,1,97aeqd0,10616,2014-12-12 09
116101597,85183311,1,,3783,2014-12-02 02
117659143,94516873,1,,8126,2014-11-18 10
12428085,115838742,1,,4370,2014-12-09 16
129894791,301608316,1,,5894,2014-12-04 21
116746209,116730595,1,,1863,2014-11-27 19
135157689,666730,1,,3783,2014-12-02 02
133933227,151517446,1,,12387,2014-12-15 02
109687773,72547088,1,mtj035q,11552,2014-12-02 12
128090856,105844659,1,94mnhm2,7727,2014-11-23 16
116101597,237402765,2,,3502,2014-12-02 02
117659143,98703668,1,,3475,2014-11-30 20
12428085,59996811,1,,6513,2014-12-10 21
129894791,10416424,1,,10939,2014-12-04 19
116746209,362342652,1,,6054,2014-11-23 08
135157689,61877944,1,,3783,2014-12-03 01
133933227,225341876,1,,12184,2014-11-20 22
109687773,40810618,1,mtj034v,7712,2014-11-25 15
128090856,176867053,1,,10275,2014-11-30 16
116101597,126957300,1,,6344,2014-11-27 13
117659143,15233524,1,,3475,2014-11-30 19
12428085,269437051,1,,6513,2014-12-11 21
129894791,315761017,1,,10049,2014-11-30 07
116746209,362342652,1,,6054,2014-11-23 08
135157689,307433497,1,,3783,2014-12-10 21
133933227,225341876,1,,12184,2014-11-20 22
109687773,249507899,1,mtj03qt,893,2014-11-20 18
128090856,331414089,1,,3042,2014-12-03 16
116101597,400635279,1,,7079,2014-12-07 23
117659143,227377229,1,,3475,2014-11-30 19
12428085,146221916,1,,6513,2014-12-10 21
129894791,179195994,1,,5894,2014-12-18 06
116746209,358542562,1,96e5p7v,6054,2014-12-01 16
135157689,88795773,1,,3783,2014-12-11 00
133933227,199942369,1,,12184,2014-11-24 23
109687773,359384353,2,mtj0360,11552,2014-12-13 18
128090856,297604578,1,,4116,2014-12-03 15
116101597,252370327,1,,10392,2014-11-23 09
117659143,90218391,1,,8126,2014-11-18 10
12428085,269437051,3,,6513,2014-12-11 21
129894791,354076597,1,,11296,2014-11-28 13
116746209,870028,1,,4153,2014-12-04 11
135157689,133950463,1,,3783,2014-12-03 01
133933227,350250826,1,96pntt7,9247,2014-12-12 15
109687773,308589724,1,mtj03rc,6460,2014-11-26 13
128090856,78077839,1,,8854,2014-11-20 10
116101597,332288373,1,,10392,2014-11-30 21
117659143,22487212,1,,8126,2014-11-18 10
12428085,53259411,1,,4370,2014-12-09 14
129894791,161562434,1,955m3n3,7995,2014-12-08 22
116746209,318378180,1,,8877,2014-11-18 08
135157689,87096877,1,,3783,2014-12-03 01
133933227,383852836,1,,9247,2014-12-03 18
109687773,14733640,1,mtj035g,7712,2014-11-25 11
128090856,247515395,1,,12377,2014-12-03 15
116101597,252370327,1,,10392,2014-11-23 09
117659143,22487212,1,,8126,2014-11-18 11
12428085,291748784,1,,5689,2014-12-09 16
129894791,45578239,1,95qtiqa,1722,2014-12-14 15
116746209,118744429,1,,8877,2014-11-18 08
135157689,133873287,1,,3783,2014-12-03 00
133933227,238029691,4,96pntue,7928,2014-12-12 16
109687773,89500554,1,mtj035l,11552,2014-12-02 12
128090856,10672527,1,,2648,2014-12-08 14
116101597,135591476,1,,6344,2014-11-27 13
117659143,3380157,1,,8126,2014-11-18 10
12428085,174259187,1,,4370,2014-11-23 23
129894791,24340726,1,955m3a2,7995,2014-12-08 22
116746209,262968575,1,,6344,2014-11-24 21
135157689,197034826,1,,3783,2014-12-03 00
133933227,132696290,1,96pnsae,9247,2014-12-10 22
109687773,72547088,2,mtj036s,11552,2014-12-13 18
128090856,316999619,1,,2648,2014-12-03 15
116101597,237402765,1,,3502,2014-12-02 02
117659143,317676124,1,,11462,2014-11-23 16
12428085,43122627,1,,9516,2014-12-11 23
129894791,296482721,1,955m3lm,7995,2014-12-08 22
116746209,36941214,1,,6344,2014-12-03 20
135157689,252272778,1,,3783,2014-12-02 02
133933227,153565948,1,96pnsbs,8986,2014-12-11 13
109687773,118989784,1,mtj03qp,446,2014-12-17 18
128090856,371804795,1,,2648,2014-12-03 15
116101597,242932851,1,,5894,2014-11-23 19
117659143,65658094,1,,4371,2014-12-03 21
12428085,334010163,1,,5232,2014-12-12 21
129894791,381778059,1,955m3e5,10049,2014-12-14 22
116746209,319537871,1,,5232,2014-12-05 08
135157689,243909068,1,,3783,2014-12-02 02
133933227,378018934,1,,9247,2014-12-04 23
109687773,386047391,1,mtj9k37,13050,2014-12-06 07
128090856,75009973,1,,1863,2014-12-12 08
116101597,249116390,1,,11241,2014-12-03 14
117659143,288015741,1,,8126,2014-11-18 10
12428085,250434084,1,,5232,2014-12-06 10
129894791,144782021,1,955m3a9,9881,2014-12-01 20
116746209,183341077,1,,6344,2014-12-03 20
135157689,370703635,1,,3783,2014-12-10 21
133933227,43198702,1,,5271,2014-12-04 16
109687773,148382387,1,mtj03rv,2378,2014-11-25 11
128090856,61946582,1,,1640,2014-12-09 19
116101597,195345144,1,,5894,2014-12-06 00
117659143,225775793,1,,5829,2014-11-26 21
12428085,377168889,1,,5232,2014-12-09 14
129894791,370355651,1,955m32l,13670,2014-12-10 18
116746209,179369257,1,96kaw1r,5232,2014-12-08 23
135157689,205704647,1,,3783,2014-12-03 01
133933227,317639632,1,96pnsaa,9247,2014-12-10 22
109687773,359384353,1,mtj035d,11552,2014-12-03 14
128090856,292564747,1,,6000,2014-12-03 16
116101597,302288995,1,,11241,2014-12-02 13
117659143,392766797,4,,11477,2014-11-23 16
12428085,284602336,1,,5232,2014-11-21 23
129894791,227131001,1,955m3n2,7995,2014-12-08 22
116746209,264261904,1,,5232,2014-12-05 08
136870062,66884982,1,,11038,2014-11-24 20
133933227,179994088,1,,9247,2014-12-04 23
109687773,32929308,1,mtj03q6,2513,2014-12-11 23
128090856,335309109,1,,12553,2014-12-02 08
116101597,197856177,1,,3783,2014-12-02 10
117659143,191845467,1,,2103,2014-11-30 22
12428085,225359409,1,,4370,2014-11-23 23
129894791,267168711,1,955m3lj,7995,2014-12-10 22
116746209,179369257,1,96kaw1p,5232,2014-12-08 23
136870062,371338300,1,,4254,2014-12-04 08
133933227,184570564,1,96pnsgt,9247,2014-12-10 22
109687773,157833166,1,mtj03ra,11281,2014-12-04 10
128090856,385741643,3,,7957,2014-11-28 08
116101597,50516375,1,,11140,2014-12-04 17
117659143,106755156,1,,12009,2014-12-04 00
12428085,259592894,1,,5232,2014-12-09 14
129894791,119533720,1,,5894,2014-12-17 22
116746209,264261904,1,,5232,2014-12-05 08
136870062,366762786,1,95lkvgf,10187,2014-12-11 21
133933227,350250826,1,96pnser,9247,2014-12-11 19
109687773,331416963,2,mtj03r6,9942,2014-12-02 13
128090856,312016028,1,,6000,2014-11-18 16
116101597,158406616,1,,13216,2014-11-20 22
117659143,237387688,1,,1863,2014-11-19 01
12428085,390084707,1,,5232,2014-12-10 21
129894791,308744204,1,95qti14,10049,2014-11-29 21
116746209,22468745,1,,5894,2014-11-24 21
136870062,362856325,1,95lkvgo,5376,2014-12-11 21
133933227,146754299,1,,9247,2014-12-04 23
109687773,49942388,1,mtj03rn,11552,2014-12-02 13
128090856,173417140,1,94mnwh5,7440,2014-11-19 08
116101597,35767514,1,,11091,2014-11-21 13
117659143,134026780,1,96kngdh,11477,2014-11-23 15
12428085,134867211,1,,6513,2014-12-10 21
129894791,198173254,1,955m3a1,10567,2014-12-08 22
116746209,51754307,2,96k3hp6,5232,2014-12-15 20
136870062,308923664,1,95lk3it,2431,2014-12-07 21
133933227,285852966,1,96pnsgp,11178,2014-12-10 21
109687773,192806969,1,mtj03r3,11552,2014-12-02 12
128090856,207722225,1,,11499,2014-11-30 16
116101597,190545220,1,,5894,2014-12-07 17
117659143,295175042,1,,3662,2014-11-24 01
12428085,314612341,3,,5232,2014-12-09 16
129894791,376579500,1,955m3hg,10567,2014-12-11 23
116746209,51754307,3,96k3hp5,5232,2014-12-15 20
136870062,362856325,1,95lk3is,5376,2014-12-11 21
133933227,320298398,1,,9247,2014-12-03 18
109687773,157833166,1,mtj0351,11281,2014-12-04 10
128090856,114981860,1,,1094,2014-12-03 15
116101597,83473138,1,,11241,2014-12-03 14
117659143,86020279,1,96kngeu,11477,2014-11-23 16
12428085,314612341,1,,5232,2014-12-05 21
129894791,29628230,1,95qtiqe,6054,2014-11-29 20
116746209,338878339,1,,10402,2014-12-12 19
136870062,1224611,1,,1083,2014-11-26 21
133933227,184570564,1,96pnse2,9247,2014-12-10 22
109687773,36314653,1,mtj03qc,2160,2014-12-17 17
128090856,101688451,1,,15,2014-12-03 16
116101597,285055357,1,,5894,2014-12-06 00
117659143,113618061,1,,11477,2014-12-03 21
12428085,362881542,1,,6344,2014-12-08 20
129894791,142813414,1,,10049,2014-11-30 07
116746209,144516474,1,,8291,2014-11-18 20
136870062,403915099,1,,6287,2014-12-01 22
133933227,350250826,3,96pnseg,9247,2014-12-10 22
109687773,15945234,1,mtj03rn,11552,2014-12-02 12
128090856,49979156,1,,10280,2014-12-03 16
116101597,132473636,1,,3783,2014-12-02 02
117659143,118591636,1,,11477,2014-11-23 16
12428085,296954410,1,,6513,2014-12-10 21
129894791,369915315,1,,10567,2014-12-06 22
116746209,139291148,1,,5749,2014-12-05 21
136870062,1224611,1,,1083,2014-11-26 21
133933227,316792567,1,96pntt2,5468,2014-12-12 19
109687773,274489847,1,mtj03rh,11552,2014-12-02 12
128090856,144689729,1,,3709,2014-12-09 19
116101597,355271656,1,,3502,2014-12-02 02
117659143,266670621,1,,972,2014-12-04 03
12428085,185094623,1,,4370,2014-12-09 16
129894791,35105194,1,,5894,2014-12-04 21
116746209,335798561,1,,8291,2014-11-18 20
136870062,108845677,1,95lkvfj,1083,2014-12-16 09
133933227,195005773,1,,9247,2014-12-03 18
109687773,54189972,1,mtj036v,2316,2014-11-20 21
128090856,100465795,1,,3709,2014-12-12 10
116101597,275591431,1,,6054,2014-11-29 22
117659143,392766797,1,,11477,2014-11-24 09
12428085,141713816,1,,5232,2014-11-23 23
129894791,214369841,1,955m3a4,13823,2014-12-14 22
116746209,155993813,1,96kaw2s,2950,2014-12-06 09
136870062,296544647,1,,4640,2014-11-25 15
133933227,112800544,1,96pnsaj,11178,2014-12-14 19
109687773,96978570,1,mtj035f,6795,2014-11-20 20
128090856,319432787,1,,6775,2014-12-12 15
116101597,243416792,1,,8156,2014-11-25 10
117659143,91715270,1,,13599,2014-12-18 23
12428085,179458173,1,,5027,2014-12-16 16
129894791,133244276,1,955m3li,10567,2014-12-08 22
116746209,396596208,1,,8291,2014-12-03 17
136870062,286827614,1,95lkvfi,2226,2014-12-11 21
133933227,72367014,1,,5271,2014-12-03 18
109687773,119408080,1,mtj035i,7205,2014-12-03 14
128090856,352767592,1,,10703,2014-12-16 21
116101597,107317459,1,,11091,2014-11-21 13
117659143,286276840,1,,11477,2014-11-24 09
12428085,16900873,1,,5232,2014-12-08 20
129894791,22869116,1,,5894,2014-12-18 06
116746209,225408115,1,,8291,2014-11-18 20
136870062,195640117,1,,1588,2014-11-26 21
133933227,181976532,1,,9247,2014-11-19 21
109687773,274685752,1,mtj036a,10049,2014-12-11 23
